sub_field_name,sub_field_id,topic_name,topic_id,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Information Systems,https://openalex.org/subfields/1710,Diverse Research and Applications,https://openalex.org/T14431,7.14,66.67,-48.0,23.08,0.0,56.25,-24.0,15.79,-13.64,0.0,36.84,-3.85,4.0,7.69,-25.0,19.05,-24.0,42.11,-3.7,38.46,16.67,-40.48,44.0,41.67,21.57,-6.45,-10.34,38.46,-19.44,46.55,-16.47,61.97,-13.91,8.08,19.63,-7.03,-0.84,-9.32,19.63,-2.34,41.6,-12.43,-9.68,18.57,-4.22,-13.84,-36.5,4.6,-3.3,-25.0,-33.33,-50.0,63.64,-2.78
Information Systems,https://openalex.org/subfields/1710,Economic Growth and Development,https://openalex.org/T13867,-33.33,50.0,-45.61,51.61,-2.13,15.22,-18.87,46.51,-30.16,0.0,11.36,-16.33,34.15,12.73,-11.29,9.09,23.33,20.27,6.74,-11.58,29.76,-21.1,12.79,9.28,13.21,-7.5,5.41,14.53,18.66,15.72,8.7,0.5,4.48,29.52,13.97,14.84,7.58,29.5,7.46,17.64,23.44,10.98,18.39,14.36,7.48,12.24,15.97,-0.74,9.35,9.0,-9.35,-11.69,18.3,25.23
Information Systems,https://openalex.org/subfields/1710,Education and Learning Interventions,https://openalex.org/T13565,-17.19,6.6,8.85,-12.2,11.11,-10.83,25.23,-11.19,22.69,-9.59,-21.21,39.42,-14.48,23.39,-14.38,-5.34,6.45,25.0,-13.94,21.83,-4.62,18.79,-9.18,2.25,15.93,9.48,12.99,32.18,13.62,21.17,12.0,71.05,18.79,30.62,5.52,10.27,15.58,13.53,10.02,16.74,12.21,1.35,10.1,10.5,10.99,3.83,6.3,8.14,1.6,8.69,-15.74,-11.86,-4.47,49.37
Information Systems,https://openalex.org/subfields/1710,Education Technology and Economics,https://openalex.org/T13932,100.0,-100.0,0.0,0.0,0.0,0.0,100.0,-100.0,0.0,0.0,0.0,0.0,100.0,-100.0,0.0,100.0,0.0,-100.0,0.0,0.0,0.0,100.0,-100.0,0.0,100.0,100.0,200.0,16.67,14.29,225.0,7.69,0.0,10.71,35.48,4.76,-6.82,21.95,20.0,-31.67,0.0,4.88,-16.28,19.44,-11.63,-10.53,-35.29,-13.64,-21.05,-20.0,50.0,16.67,-33.33,-14.29,-8.33
Information Systems,https://openalex.org/subfields/1710,Educational and Technological Research,https://openalex.org/T13676,0.0,100.0,-100.0,100.0,0.0,-100.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,-100.0,400.0,-75.0,0.0,-100.0,400.0,-50.0,-100.0,100.0,100.0,-50.0,-100.0,200.0,0.0,0.0,-50.0,300.0,0.0,-75.0,400.0,0.0,0.0,-20.0,125.0,-11.11,25.0,-30.0,157.14,-22.22,28.57,-5.56,11.76,36.84,30.77,52.94,17.31,16.39,28.17,-5.49,1.16,-8.05
Information Systems,https://openalex.org/subfields/1710,Educational Challenges and Innovations,https://openalex.org/T14403,-2.56,-3.51,-4.55,6.67,1.79,-14.91,15.46,-19.64,-1.11,-5.62,13.1,-20.0,11.84,-11.76,6.67,5.0,7.14,6.67,-1.04,-15.79,11.25,31.46,0.85,22.88,-3.45,17.14,-10.37,5.44,29.03,7.5,12.09,11.2,1.12,-7.01,23.02,19.35,15.68,3.27,16.97,-0.39,11.07,12.24,-1.87,6.03,13.77,-4.87,-0.97,-4.61,3.51,0.42,-17.61,-26.5,11.86,13.93
Information Systems,https://openalex.org/subfields/1710,Educational Innovations and Challenges,https://openalex.org/T12408,-59.35,-8.0,28.26,-3.39,15.79,-21.21,25.0,-13.85,-21.43,38.64,-13.11,-30.19,13.51,-19.05,0.0,29.41,25.0,-23.64,0.0,7.14,22.22,-16.36,-8.7,66.67,-14.29,13.33,39.71,-5.26,-14.44,76.62,10.29,15.33,36.99,-16.46,34.34,13.91,32.67,41.04,60.14,25.11,20.77,15.31,28.45,24.06,26.74,-9.83,6.87,20.88,38.53,40.32,8.96,-11.44,-8.28,-9.79
Information Systems,https://openalex.org/subfields/1710,Educational Innovations and Technology,https://openalex.org/T12395,-87.8,0.0,-70.0,433.33,-50.0,75.0,-35.71,0.0,11.11,60.0,37.5,-4.55,28.57,-11.11,16.67,39.29,-2.56,5.26,27.5,1.96,-26.92,36.84,30.77,0.0,0.0,61.76,-3.64,45.28,5.84,10.43,7.78,10.31,22.9,7.22,32.27,23.86,-6.28,18.24,23.05,33.33,18.69,8.43,27.29,20.06,34.02,10.03,10.8,12.23,4.32,81.55,14.92,-28.92,-4.65,-32.77
Information Systems,https://openalex.org/subfields/1710,Educational Management and Quality,https://openalex.org/T14103,33.33,-25.0,100.0,-83.33,250.0,-42.86,0.0,0.0,25.0,40.0,-14.29,-33.33,-25.0,166.67,-25.0,-33.33,50.0,-50.0,166.67,-25.0,50.0,-22.22,0.0,-28.57,0.0,180.0,-57.14,83.33,0.0,-18.18,-22.22,128.57,-12.5,0.0,28.57,-38.89,172.73,-46.67,62.5,7.69,64.29,32.61,19.67,16.44,-4.71,-16.05,-29.41,14.58,5.45,6.9,-19.35,-40.0,43.33,-18.6
Information Systems,https://openalex.org/subfields/1710,Educational Methods and Media Use,https://openalex.org/T13602,-65.33,21.74,-3.57,7.41,24.14,-0.93,0.93,-14.81,19.57,-9.09,17.0,-2.56,-4.39,22.94,2.99,-18.12,7.08,50.41,-4.95,5.78,-29.51,6.2,10.95,7.89,1.83,4.79,11.43,-5.64,9.78,14.85,2.59,38.66,-1.21,17.18,23.3,24.2,27.86,40.64,107.79,45.29,36.68,19.24,64.8,15.45,13.5,12.31,15.93,5.82,17.45,4.56,10.88,4.32,13.86,-13.75
Information Systems,https://openalex.org/subfields/1710,Educational Methods and Teacher Development,https://openalex.org/T13386,-46.15,-14.29,4.76,6.82,-14.89,-7.5,2.7,31.58,-16.0,2.38,-37.21,77.78,-33.33,25.0,-30.0,17.86,12.12,16.22,-6.98,-7.5,2.7,23.68,-46.81,0.0,28.0,43.75,-32.61,45.16,-20.0,75.0,14.29,55.56,22.32,-7.3,53.54,48.72,71.38,37.83,73.87,12.93,29.96,17.96,19.64,17.47,7.94,-28.58,-16.38,34.31,34.83,19.24,6.05,-21.37,-7.79,-0.61
Information Systems,https://openalex.org/subfields/1710,Educational Methods and Technology,https://openalex.org/T13873,0.0,-50.0,100.0,50.0,-66.67,400.0,-100.0,100.0,300.0,-50.0,0.0,50.0,0.0,-33.33,100.0,-75.0,100.0,50.0,66.67,-40.0,-33.33,100.0,-25.0,133.33,-71.43,200.0,0.0,50.0,0.0,11.11,-10.0,166.67,-33.33,56.25,-4.0,12.5,40.74,-23.68,24.14,47.22,3.77,-5.45,11.54,32.76,3.9,30.0,-0.96,43.69,-0.68,29.93,0.52,-29.69,17.78,-15.72
Information Systems,https://openalex.org/subfields/1710,Educational Systems and Policies,https://openalex.org/T14409,4.08,7.84,0.0,5.45,15.52,-31.34,19.57,30.91,-4.17,-11.59,63.93,-32.0,27.94,-26.44,25.0,26.25,-10.89,24.44,1.79,-2.63,-3.6,28.97,-21.74,25.93,20.59,-1.22,38.89,27.11,12.59,63.66,17.08,67.42,30.2,26.02,7.32,11.54,23.8,11.5,5.64,13.15,13.98,2.78,5.02,7.23,4.91,0.86,-2.8,3.9,-7.58,13.11,-28.46,-22.63,1.5,0.51
Information Systems,https://openalex.org/subfields/1710,Educational Technology and Assessment,https://openalex.org/T14025,-17.43,-18.89,46.58,-11.21,17.89,11.61,-16.8,-1.92,0.0,15.69,-3.39,2.63,2.56,9.17,22.9,-5.59,0.66,11.11,3.53,9.09,-5.21,-14.29,17.95,-13.59,25.16,-6.53,23.12,8.3,66.53,107.99,50.99,28.99,16.74,9.27,12.79,13.09,15.5,4.58,8.24,11.21,3.16,-20.87,-12.84,-24.47,-12.79,-26.85,-3.39,0.69,-1.21,-3.76,-13.23,-9.73,18.41,63.49
Information Systems,https://openalex.org/subfields/1710,Educational Technology and E-Learning,https://openalex.org/T14496,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,-100.0,0.0,100.0,0.0,300.0,-25.0,-33.33,50.0,133.33,14.29,-12.5,42.86,40.0,14.29,6.25,23.53,14.29,70.83,41.46,-5.17,-1.82,31.48,38.03,40.82,34.78,-27.42,1.48,-3.65
Information Systems,https://openalex.org/subfields/1710,Educational Technology and Optimization,https://openalex.org/T13964,-56.25,42.86,30.0,38.46,0.0,-5.56,-23.53,38.46,-11.11,18.75,10.53,-4.76,-25.0,0.0,40.0,47.62,-45.16,52.94,11.54,-17.24,-8.33,-4.55,23.81,-15.38,4.55,26.09,20.69,-2.86,-5.88,78.12,-17.54,34.04,3.17,7.69,-25.71,50.0,-16.67,24.62,51.85,1.63,0.0,-16.0,33.33,-17.14,7.76,12.8,4.26,-4.76,41.43,-15.15,-20.24,-18.66,-1.83,30.84
Information Systems,https://openalex.org/subfields/1710,Educational Technology in Learning,https://openalex.org/T14498,-90.35,90.91,-42.86,8.33,53.85,-20.0,81.25,-31.03,50.0,40.0,-7.14,20.51,-8.51,4.65,40.0,74.6,-10.91,6.12,15.38,-10.83,14.02,-2.46,33.61,30.82,8.17,58.22,5.62,22.07,6.97,14.26,-6.06,19.17,0.64,20.41,3.42,9.66,10.66,4.19,14.67,19.54,9.68,5.28,-2.16,-2.01,11.79,-5.27,-2.5,-8.66,0.35,-4.34,-43.67,-59.48,6.09,84.29
Information Systems,https://openalex.org/subfields/1710,Engineering Education and Technology,https://openalex.org/T13482,6.25,-17.65,14.29,-25.0,8.33,15.38,0.0,13.33,-11.76,0.0,6.67,-31.25,81.82,45.0,3.45,3.33,-6.45,-34.48,-10.53,47.06,-16.0,-9.52,21.05,-34.78,86.67,-21.43,13.64,12.0,-10.71,8.0,74.07,34.04,-1.59,-1.61,13.11,23.19,-12.94,20.27,24.72,17.12,13.08,28.57,7.94,14.22,25.32,10.62,9.91,40.28,17.87,30.32,5.75,-9.89,107.27,-31.57
Information Systems,https://openalex.org/subfields/1710,English Language Learning and Teaching,https://openalex.org/T14516,-76.47,-100.0,100.0,300.0,-50.0,0.0,-50.0,100.0,50.0,33.33,-25.0,-33.33,50.0,-66.67,700.0,-37.5,-20.0,25.0,-80.0,500.0,-33.33,-50.0,100.0,50.0,33.33,-62.5,133.33,71.43,-16.67,20.0,116.67,15.38,43.33,2.33,50.0,1.52,26.87,67.06,41.55,14.43,21.74,30.36,56.99,34.55,16.21,35.83,22.43,33.02,13.82,9.84,7.22,0.04,0.38,-42.54
Information Systems,https://openalex.org/subfields/1710,Environmental Engineering and Cultural Studies,https://openalex.org/T14387,-37.04,5.88,-38.89,0.0,54.55,11.76,-57.89,125.0,0.0,22.22,-13.64,5.26,-5.0,-5.26,38.89,0.0,12.0,3.57,6.9,-45.16,64.71,10.71,6.45,-3.03,-6.25,3.33,35.48,0.0,0.0,57.14,66.67,5.45,46.55,4.71,23.6,15.0,11.07,27.4,12.29,21.39,7.58,13.52,12.58,6.11,9.97,14.05,14.0,17.98,19.48,12.26,-4.47,-15.85,2.78,-39.67
Information Systems,https://openalex.org/subfields/1710,Expert finding and Q&A systems,https://openalex.org/T13274,100.0,200.0,33.33,-75.0,100.0,150.0,-20.0,75.0,-28.57,-20.0,-25.0,-33.33,50.0,100.0,33.33,37.5,-45.45,33.33,-12.5,0.0,42.86,-20.0,-37.5,100.0,-20.0,-12.5,71.43,-25.0,200.0,-7.41,4.0,38.46,2.78,-10.81,18.18,102.56,45.57,42.61,6.1,15.52,34.33,-1.48,15.79,-4.87,11.6,-9.48,-8.11,0.74,-5.11,-8.08,17.57,-29.18,9.05,-2.3
Information Systems,https://openalex.org/subfields/1710,Healthcare during COVID-19 Pandemic,https://openalex.org/T14071,-100.0,100.0,200.0,-66.67,100.0,150.0,0.0,-40.0,133.33,28.57,88.89,-58.82,-28.57,80.0,77.78,-31.25,18.18,7.69,21.43,-5.88,18.75,-47.37,70.0,-5.88,87.5,0.0,-30.0,85.71,7.69,19.05,14.0,26.32,-2.78,-5.71,18.18,55.13,-12.4,35.85,38.89,2.5,0.49,98.06,9.31,12.33,27.94,39.78,2.23,23.03,4.44,155.56,-0.73,11.39,-6.86,-28.15
Information Systems,https://openalex.org/subfields/1710,Higher Education and Teaching Methods,https://openalex.org/T14430,-32.86,-6.38,4.55,-6.52,-2.33,-2.38,-2.44,-10.0,-22.22,71.43,-29.17,17.65,17.5,12.77,11.32,16.95,-20.29,1.82,0.0,-14.29,18.75,7.02,-18.03,40.0,2.86,8.33,24.36,7.22,324.04,404.99,97.8,33.48,22.59,9.48,13.2,10.25,16.52,5.65,6.24,8.18,1.36,-27.21,-19.69,-37.49,-25.83,-74.56,5.65,1.55,-4.11,-12.48,-20.75,-15.25,25.47,54.4
Information Systems,https://openalex.org/subfields/1710,ICT in Developing Communities,https://openalex.org/T13194,-26.32,57.14,-18.18,-16.67,186.67,-30.23,3.33,9.68,8.82,-29.73,-15.38,27.27,28.57,-33.33,104.17,24.49,-3.28,3.39,22.95,-6.67,12.86,-10.13,32.39,-13.83,0.0,14.81,6.45,-7.07,48.91,4.38,20.98,11.56,9.84,17.92,19.6,25.08,5.35,28.93,16.34,23.35,7.68,22.93,7.67,-5.29,4.88,-13.57,-4.93,4.13,-8.04,-6.03,-14.68,-31.95,11.29,19.88
Information Systems,https://openalex.org/subfields/1710,Information and Cyber Security,https://openalex.org/T10734,33.33,50.0,-29.17,88.24,-3.12,0.0,-16.13,46.15,-5.26,8.33,15.38,22.22,43.64,-25.32,18.64,32.86,11.83,18.27,-19.51,21.21,-5.83,34.51,7.89,-6.71,3.27,34.81,10.33,4.68,26.02,6.13,14.89,53.7,10.84,27.64,10.34,16.65,-4.54,12.77,15.72,1.44,6.06,7.97,4.31,13.21,8.13,8.8,-7.95,4.9,14.02,-3.89,-12.13,-11.02,15.17,29.65
Information Systems,https://openalex.org/subfields/1710,Information Architecture and Usability,https://openalex.org/T13874,-25.0,100.0,0.0,-8.33,9.09,-8.33,27.27,-28.57,90.0,42.11,-14.81,-26.09,23.53,38.1,-48.28,126.67,-14.71,-3.45,50.0,42.86,-3.33,12.07,-6.15,-11.48,12.96,47.54,-4.44,19.77,27.18,31.3,13.37,12.82,10.91,4.1,10.24,7.14,10.33,6.95,-3.11,16.33,1.25,-12.87,6.25,-22.46,5.52,-13.4,-9.81,-2.93,-29.74,-18.4,-19.55,-54.21,30.61,26.56
Information Systems,https://openalex.org/subfields/1710,Information Retrieval and Data Mining,https://openalex.org/T14435,-71.43,-100.0,100.0,100.0,-100.0,100.0,0.0,200.0,-100.0,200.0,-100.0,0.0,200.0,-50.0,0.0,0.0,200.0,-33.33,50.0,-33.33,50.0,-66.67,100.0,0.0,50.0,100.0,66.67,-30.0,28.57,11.11,60.0,37.5,-18.18,33.33,45.83,85.71,-7.69,48.33,46.07,10.77,43.06,54.37,25.47,20.3,43.33,16.42,30.21,28.57,41.69,16.58,6.82,7.23,9.97,-47.92
Information Systems,https://openalex.org/subfields/1710,Information Retrieval and Search Behavior,https://openalex.org/T10286,66.67,-27.5,24.14,-8.33,-15.15,28.57,-19.44,34.48,12.82,-2.27,25.58,-18.52,18.18,-1.92,1.96,65.38,-23.26,31.82,6.9,-10.75,24.1,0.0,4.85,1.85,2.73,28.32,4.14,31.13,-6.06,10.75,-4.85,34.69,-8.71,28.22,6.47,19.45,13.49,-4.93,3.3,17.58,-6.99,10.44,-11.91,-14.81,-14.61,10.62,-15.2,-11.64,-8.54,-26.85,-7.45,-10.92,-23.23,-20.17
Information Systems,https://openalex.org/subfields/1710,Information Science and Libraries,https://openalex.org/T13166,-60.0,70.0,200.0,-35.29,-27.27,45.83,-8.57,34.38,-32.56,13.79,48.48,-26.53,-8.33,54.55,92.16,-35.71,1.59,6.25,-25.0,62.75,-28.92,35.59,-26.25,81.36,-14.02,43.48,-0.76,36.64,-16.2,41.33,-15.57,18.99,15.49,32.11,11.38,33.7,28.51,3.54,26.09,-9.11,19.92,21.24,36.63,-12.82,9.0,21.54,23.15,67.58,-51.72,-28.16,-22.03,-36.93,24.33,6.21
Information Systems,https://openalex.org/subfields/1710,Information Systems Education and Curriculum Development,https://openalex.org/T13034,-37.78,71.43,47.92,-14.08,42.62,-32.18,3.39,6.56,-15.38,10.91,1.64,33.87,-28.92,33.9,17.72,21.51,-6.19,-2.83,-7.77,16.84,-1.8,-9.17,25.25,-12.1,13.76,20.97,-8.0,31.16,20.99,15.98,-1.57,21.2,-0.66,4.65,13.02,-0.84,-9.35,-0.62,2.52,9.82,-18.72,0.34,0.0,-17.47,17.43,1.77,-40.62,32.75,-13.66,9.69,-51.63,-23.08,-5.0,80.26
Information Systems,https://openalex.org/subfields/1710,Innovations in Education and Learning Technologies,https://openalex.org/T14519,0.0,400.0,-60.0,0.0,0.0,0.0,-50.0,100.0,-50.0,100.0,0.0,50.0,-33.33,-100.0,100.0,0.0,0.0,0.0,200.0,-100.0,0.0,0.0,200.0,0.0,0.0,50.0,-66.67,100.0,-100.0,1100.0,-27.27,-25.0,150.0,-53.33,85.71,69.23,-22.73,-17.65,35.71,57.89,-3.33,34.48,-43.59,177.27,32.79,-6.17,-11.84,46.27,77.55,48.85,27.8,-20.54,-5.7,-10.08
Information Systems,https://openalex.org/subfields/1710,Innovative Educational Technologies,https://openalex.org/T13016,-69.75,30.56,-4.26,-17.78,2.7,23.68,-51.06,0.0,-43.48,123.08,-13.79,-12.0,36.36,0.0,-23.33,78.26,-17.07,23.53,-40.48,56.0,-33.33,65.38,9.3,-23.4,11.11,-17.5,84.85,8.2,24.24,15.85,7.37,7.84,42.73,2.55,-18.01,35.61,65.36,41.89,70.48,23.74,18.51,15.52,12.7,12.14,-6.39,-11.22,-11.22,10.26,40.42,21.25,0.42,-12.52,0.32,-28.38
Information Systems,https://openalex.org/subfields/1710,Internet of Things and AI,https://openalex.org/T13038,200.0,0.0,-100.0,200.0,-100.0,200.0,-50.0,100.0,-100.0,0.0,200.0,-100.0,400.0,-75.0,0.0,0.0,100.0,150.0,-60.0,100.0,-50.0,50.0,0.0,-66.67,500.0,-16.67,-60.0,50.0,-100.0,300.0,0.0,200.0,-55.56,-50.0,300.0,25.0,-10.0,55.56,50.0,9.52,-8.7,57.14,12.12,48.65,27.27,28.57,63.33,118.37,13.4,-7.14,-0.89,36.42,8.32,-0.4
Information Systems,https://openalex.org/subfields/1710,Library Collection Development and Digital Resources,https://openalex.org/T11813,5.61,-15.93,23.16,3.42,42.15,-25.58,25.0,10.0,-6.25,10.3,21.98,2.7,21.49,11.55,-1.29,3.61,12.66,21.91,5.07,1.75,7.33,-1.61,-0.2,5.52,3.88,16.42,-2.56,-5.1,0.69,17.56,6.88,13.84,-6.74,-2.19,22.82,-5.69,9.45,14.78,19.76,4.16,15.33,12.6,-9.57,0.37,-4.01,-2.44,-12.97,-10.89,-12.65,-3.01,-53.71,-51.08,-2.21,15.84
Information Systems,https://openalex.org/subfields/1710,Library Science and Information,https://openalex.org/T13673,-62.96,50.0,53.33,-13.04,-15.0,5.88,11.11,50.0,-40.0,16.67,42.86,-43.33,41.18,-37.5,80.0,-33.33,33.33,12.5,0.0,11.11,20.0,-41.67,-4.76,50.0,56.67,-36.17,23.33,-5.41,0.0,60.0,32.14,39.19,-22.33,27.5,-12.75,10.11,43.88,18.44,109.58,21.43,20.0,11.96,4.9,15.69,10.25,-5.5,5.82,4.84,17.35,18.62,-7.71,-2.82,-4.6,-16.04
Information Systems,https://openalex.org/subfields/1710,Library Science and Information Systems,https://openalex.org/T14330,-15.87,21.7,-17.05,14.95,21.14,0.0,10.07,3.66,9.41,3.76,2.59,-0.51,14.21,-5.78,16.51,15.79,1.05,11.07,-10.59,17.07,-5.06,5.64,10.98,3.21,-9.59,13.47,15.15,0.88,10.22,26.43,5.15,0.89,5.74,7.65,-3.88,2.96,11.75,0.12,35.01,-4.49,1.45,21.05,0.07,-6.26,4.48,0.15,-1.73,-7.41,-13.78,-15.5,-37.83,-48.82,-26.33,85.99
Information Systems,https://openalex.org/subfields/1710,Mobile and Web Applications,https://openalex.org/T12799,-27.27,-25.0,16.67,-14.29,66.67,20.0,25.0,66.67,-68.0,37.5,27.27,14.29,50.0,16.67,-17.86,34.78,-6.45,-3.45,-10.71,32.0,36.36,-31.11,16.13,16.67,19.05,16.0,22.41,-4.23,27.94,26.44,26.36,33.09,23.24,25.44,15.73,15.41,14.14,16.06,26.28,28.17,24.42,19.82,12.94,-7.18,-2.73,-14.54,-7.05,3.54,-5.57,-3.93,-30.68,-17.7,8.87,0.17
Information Systems,https://openalex.org/subfields/1710,Mobile Learning in Education,https://openalex.org/T11370,-17.39,-15.79,-18.75,19.23,-25.81,8.7,24.0,-6.45,10.34,34.38,-39.53,88.46,-4.08,40.43,-3.03,3.12,-30.3,-4.35,34.09,32.2,3.85,-4.94,-5.19,19.18,11.49,14.43,10.81,-1.63,32.23,9.38,23.43,22.69,33.96,8.17,24.74,31.73,8.72,18.8,16.2,33.05,15.4,24.69,7.5,2.82,5.59,-7.7,-1.48,2.65,-0.3,4.16,-18.67,-27.76,9.54,30.83
Information Systems,https://openalex.org/subfields/1710,Multimedia Learning Systems,https://openalex.org/T14216,-81.25,-100.0,300.0,-100.0,0.0,300.0,-100.0,400.0,25.0,-100.0,200.0,250.0,0.0,-28.57,140.0,-66.67,0.0,25.0,0.0,40.0,14.29,75.0,7.14,-26.67,-18.18,133.33,-47.62,45.45,43.75,78.26,-14.63,74.29,-19.67,30.61,53.12,48.98,26.71,70.81,12.34,47.61,29.2,22.6,45.66,17.78,18.68,18.17,33.25,10.11,26.18,-1.19,9.44,-13.96,11.95,-22.31
Information Systems,https://openalex.org/subfields/1710,QR Code Applications and Technologies,https://openalex.org/T13270,-50.0,50.0,16.67,100.0,-57.14,66.67,-60.0,-25.0,200.0,-11.11,50.0,-83.33,550.0,38.46,-22.22,21.43,0.0,-5.88,50.0,4.17,20.0,-23.33,-17.39,47.37,17.86,-24.24,4.0,42.31,-27.03,14.81,35.48,66.67,32.86,-4.3,7.87,27.08,4.92,32.03,21.3,27.8,11.07,35.05,-0.25,-6.12,-4.89,-9.14,7.23,3.52,18.41,-18.18,-2.05,-22.69,15.83,10.67
Information Systems,https://openalex.org/subfields/1710,Recommender Systems and Techniques,https://openalex.org/T10203,-80.0,100.0,-100.0,100.0,0.0,100.0,-50.0,400.0,-20.0,0.0,-50.0,150.0,80.0,22.22,-27.27,-12.5,-14.29,83.33,0.0,27.27,-50.0,14.29,150.0,-5.0,68.42,6.25,35.29,45.65,47.76,25.25,24.19,37.66,25.0,15.47,26.47,18.09,36.98,16.45,27.71,21.27,11.51,10.88,14.61,10.12,1.99,7.62,10.91,-2.19,13.35,-0.21,9.95,9.93,8.68,-4.04
Information Systems,https://openalex.org/subfields/1710,Research Data Management Practices,https://openalex.org/T11937,-32.14,15.79,-45.45,104.17,-12.24,6.98,6.52,6.12,9.62,-5.26,11.11,-6.67,-1.79,7.27,8.47,14.06,9.59,0.0,16.25,6.45,18.18,11.97,-32.82,40.91,0.0,16.94,-3.45,25.71,13.07,-14.57,32.94,19.91,28.04,-0.29,17.63,13.51,19.48,17.03,21.98,6.35,6.56,23.07,22.93,5.18,10.2,7.66,2.19,-1.33,6.0,-6.71,-29.27,-24.05,4.54,-0.95
Information Systems,https://openalex.org/subfields/1710,Scientific Research and Philosophical Inquiry,https://openalex.org/T14345,-19.15,2.63,30.77,-10.78,4.4,0.0,2.11,-8.25,-4.49,-1.18,3.57,3.45,-20.0,2.78,20.27,10.11,-4.08,-13.83,9.88,25.84,-19.64,16.67,-19.05,31.76,-8.04,27.18,3.05,6.67,-9.03,32.06,16.76,2.48,13.53,7.23,5.95,14.23,15.74,19.26,45.37,9.97,23.18,14.35,25.0,5.23,5.21,-10.29,-7.05,26.51,12.21,13.52,-5.5,-9.66,-5.58,-2.89
Information Systems,https://openalex.org/subfields/1710,Service-Oriented Architecture and Web Services,https://openalex.org/T10679,13.51,-35.71,55.56,2.38,27.91,0.0,-3.64,20.75,17.19,26.67,-18.95,41.56,32.11,19.44,-7.56,43.4,2.63,3.85,13.99,-3.61,14.23,9.51,27.25,1.88,14.78,17.1,9.11,-1.42,23.64,37.08,12.91,116.03,3.13,29.07,16.23,26.12,7.23,11.17,0.47,0.93,-14.66,-10.33,-17.26,-10.71,-22.95,-16.74,-14.95,-17.37,-13.17,-16.51,-30.05,-25.48,-7.65,55.43
Information Systems,https://openalex.org/subfields/1710,Software Engineering Research,https://openalex.org/T10260,-55.74,25.93,-2.94,15.15,44.74,23.64,39.71,-4.21,26.37,-10.43,42.72,23.81,6.04,13.47,5.02,15.65,12.03,16.44,1.44,23.3,-17.74,43.42,-14.26,13.44,-7.83,18.08,0.0,-2.03,3.01,8.96,-6.21,287.12,-29.76,-10.13,12.15,5.55,9.4,0.28,2.48,13.26,3.84,21.23,-0.73,-1.44,6.15,-7.24,2.84,3.35,3.5,-0.29,4.16,-0.88,6.19,-26.14
Information Systems,https://openalex.org/subfields/1710,Software Engineering Techniques and Practices,https://openalex.org/T10430,-79.51,64.0,31.71,-25.93,77.5,18.31,9.52,17.39,20.37,-23.08,24.0,21.77,1.99,16.88,5.0,8.99,17.96,-16.05,35.78,-6.5,8.49,19.57,15.18,16.28,1.78,25.76,-0.69,-2.45,20.79,-9.94,9.88,133.88,-17.76,-1.09,21.75,-0.26,2.6,2.15,3.41,4.19,0.11,13.2,-2.64,2.66,1.93,-5.38,0.16,0.37,-6.28,1.23,-22.95,-12.17,4.73,8.72
Information Systems,https://openalex.org/subfields/1710,Spam and Phishing Detection,https://openalex.org/T11644,-66.67,100.0,-50.0,200.0,0.0,-100.0,100.0,200.0,100.0,-66.67,0.0,-50.0,100.0,-50.0,100.0,250.0,-57.14,-66.67,300.0,-25.0,-33.33,100.0,100.0,-87.5,800.0,77.78,68.75,-11.11,-16.67,95.0,-30.77,96.3,115.09,92.98,38.64,28.85,19.08,12.39,-3.04,13.14,6.41,22.96,11.79,3.2,6.77,12.8,8.1,7.5,15.18,-4.99,8.62,-8.49,22.78,14.19
Information Systems,https://openalex.org/subfields/1710,Technology and Data Analysis,https://openalex.org/T14484,-31.03,175.0,-56.36,50.0,-13.89,-6.45,-3.45,17.86,3.03,17.65,35.0,-29.63,36.84,-1.92,9.8,42.86,22.5,1.02,-18.18,23.46,28.0,3.91,18.05,-4.46,23.33,12.43,26.92,11.36,5.44,8.06,12.54,40.85,15.44,30.67,16.6,15.63,10.74,8.19,11.05,-4.38,15.79,8.8,6.35,6.68,14.36,6.81,5.75,9.62,-6.04,4.13,-25.65,-20.56,13.25,47.36
Information Systems,https://openalex.org/subfields/1710,Technology and Security Systems,https://openalex.org/T14042,66.67,-80.0,200.0,33.33,-25.0,-66.67,200.0,100.0,-50.0,33.33,-25.0,66.67,-80.0,500.0,66.67,-50.0,60.0,-12.5,-14.29,50.0,-22.22,42.86,0.0,-10.0,11.11,80.0,0.0,-22.22,507.14,265.88,64.63,32.81,33.09,15.25,24.26,23.46,15.19,5.37,8.75,3.03,9.15,-13.43,-11.82,-32.16,-28.46,-69.43,3.72,-2.87,22.14,48.64,-35.37,0.94,-1.25,75.71
